,Unnamed: 0,Unnamed: 0.1,sourceName,double,speed,length
152,152,7231,Parkinsons,0.32,1.632963493,18.50393701
153,153,7232,Parkinsons,0.306,2.4606299209999998,24.40944882
154,154,7233,Parkinsons,0.314,2.415891195,22.83464567
155,155,7234,Parkinsons,0.308,2.594846099,24.01574803
156,156,7235,Parkinsons,0.306,2.415891195,23.22834646
157,157,7236,Parkinsons,0.3,2.639584825,25.59055118
158,158,7237,Parkinsons,0.32899999999999996,2.661954188,25.59055118
159,159,7238,Parkinsons,0.31,2.550107373,24.40944882
160,160,7239,Parkinsons,0.306,2.706692913,24.40944882
161,161,7240,Parkinsons,0.281,2.482999284,23.22834646
162,162,7241,Parkinsons,0.34299999999999997,2.3040443809999998,22.83464567
163,163,7242,Parkinsons,0.281,2.773801002,25.98425197
164,164,7243,Parkinsons,0.285,2.8856478169999997,25.59055118
165,165,7244,Parkinsons,0.278,2.013242663,19.68503937
166,166,7245,Parkinsons,0.324,2.773801002,25.19685039
167,167,7246,Parkinsons,0.355,2.572476736,24.80314961
168,168,7247,Parkinsons,0.304,3.422512527,31.49606299
169,169,7248,Parkinsons,0.34299999999999997,1.9908733,18.11023622
170,170,7249,Parkinsons,0.335,3.243557623,29.13385827
171,171,7250,Parkinsons,0.3,3.265926986,28.74015748
172,172,7251,Parkinsons,0.301,3.310665712,33.07086614
173,173,7252,Parkinsons,0.311,2.348783107,24.01574803
174,174,7253,Parkinsons,0.307,2.057981389,21.65354331
175,175,7254,Parkinsons,0.301,2.706692913,27.95275591
176,176,7255,Parkinsons,0.276,1.9908733,20.07874016
177,177,7256,Parkinsons,0.289,1.968503937,19.29133858
178,178,7257,Parkinsons,0.325,2.617215462,24.80314961
179,179,7258,Parkinsons,0.27899999999999997,2.729062276,24.80314961
180,180,7259,Parkinsons,0.311,2.594846099,25.19685039
181,181,7260,Parkinsons,0.331,2.773801002,26.37795276
182,182,7261,Parkinsons,0.275,2.661954188,25.98425197
183,183,7262,Parkinsons,0.273,3.131710809,28.74015748
